date,location,continent,population,new_cases,new_deaths,total_cases,total_deaths,cases_prop,deaths_prop,cases_100,deaths_5,cases_prop_1,deaths_prop_1
2020-03-22,Belgium,Europe,11589616,558,30,2815,67,242.88984207932342,5.781037093895087,15,5,18,3
2020-03-23,Belgium,Europe,11589616,586,8,3401,75,293.452345616973,6.471310179733306,16,6,19,4
2020-03-24,Belgium,Europe,11589616,342,13,3743,88,322.96152003655686,7.5930039442204125,17,7,20,5
2020-03-25,Belgium,Europe,11589616,526,34,4269,122,368.3469754304198,10.526664559032845,18,8,21,6
2020-03-26,Belgium,Europe,11589616,668,56,4937,178,425.9847780979111,15.358576159900378,19,9,22,7
2020-03-27,Belgium,Europe,11589616,1298,42,6235,220,537.9815862751622,18.982509860551033,20,10,23,8
2020-03-28,Belgium,Europe,11589616,1049,69,7284,289,628.4936446556986,24.936115225905674,21,11,24,9
2020-03-29,Belgium,Europe,11589616,1850,64,9134,353,788.1192957557869,30.458299912611427,22,12,25,10
2020-03-30,Belgium,Europe,11589616,1702,78,10836,431,934.974894767868,37.18846249953406,23,13,26,11
2020-03-31,Belgium,Europe,11589616,1063,82,11899,513,1026.6949310486216,44.263761629375814,24,14,27,12
2020-04-01,Belgium,Europe,11589616,876,192,12775,705,1102.2798339479064,60.83031568949308,25,15,28,13
2020-04-02,Belgium,Europe,11589616,1189,123,13964,828,1204.871671330612,71.4432643842557,26,16,29,14
2020-04-03,Belgium,Europe,11589616,1384,183,15348,1011,1324.288915180624,87.23326122280497,27,17,30,15
2020-04-04,Belgium,Europe,11589616,1422,132,16770,1143,1446.9849561883673,98.62276713913559,28,18,31,16
2020-04-05,Belgium,Europe,11589616,1661,140,18431,1283,1590.3029056355276,110.70254614130442,29,19,32,17
2020-04-06,Belgium,Europe,11589616,1260,164,19691,1447,1699.0209166550471,124.85314440098793,30,20,33,18
2020-04-07,Belgium,Europe,11589616,1123,185,20814,1632,1795.918001079587,140.81570951099675,31,21,34,19
2020-04-08,Belgium,Europe,11589616,1380,403,22194,2035,1914.9901083866798,175.58821621009704,32,22,35,20
2020-04-09,Belgium,Europe,11589616,1209,205,23403,2240,2019.3076284839808,193.2764640347014,33,23,36,21
2020-04-10,Belgium,Europe,11589616,1580,283,24983,2523,2155.6365629370293,217.69487444622843,34,24,37,22
2020-04-11,Belgium,Europe,11589616,1684,496,26667,3019,2300.9390475059745,260.491805768198,35,25,38,23
2020-04-12,Belgium,Europe,11589616,1351,327,28018,3346,2417.5089148769034,288.7067181518352,36,26,39,24
2020-03-24,Belize,North America,397621,1,0,1,0,2.51495771098609,0,NA,NA,0,NA
2020-03-25,Belize,North America,397621,0,0,1,0,2.51495771098609,0,NA,NA,1,NA
2020-03-26,Belize,North America,397621,1,0,2,0,5.02991542197218,0,NA,NA,2,NA
2020-03-27,Belize,North America,397621,0,0,2,0,5.02991542197218,0,NA,NA,3,NA
2020-03-28,Belize,North America,397621,0,0,2,0,5.02991542197218,0,NA,NA,4,NA
2020-03-29,Belize,North America,397621,0,0,2,0,5.02991542197218,0,NA,NA,5,NA
2020-03-30,Belize,North America,397621,0,0,2,0,5.02991542197218,0,NA,NA,6,NA
2020-03-31,Belize,North America,397621,1,0,3,0,7.544873132958269,0,NA,NA,7,NA
2020-04-01,Belize,North America,397621,0,0,3,0,7.544873132958269,0,NA,NA,8,NA
2020-04-02,Belize,North America,397621,0,0,3,0,7.544873132958269,0,NA,NA,9,NA
2020-04-03,Belize,North America,397621,0,0,3,0,7.544873132958269,0,NA,NA,10,NA
2020-04-04,Belize,North America,397621,1,0,4,0,10.05983084394436,0,NA,NA,11,NA
2020-04-05,Belize,North America,397621,0,0,4,0,10.05983084394436,0,NA,NA,12,NA
2020-04-06,Belize,North America,397621,1,1,5,1,12.57478855493045,2.51495771098609,NA,NA,13,0
2020-04-07,Belize,North America,397621,2,0,7,1,17.60470397690263,2.51495771098609,NA,NA,14,1
2020-04-08,Belize,North America,397621,0,0,7,1,17.60470397690263,2.51495771098609,NA,NA,15,2
2020-04-09,Belize,North America,397621,1,0,8,1,20.11966168788872,2.51495771098609,NA,NA,16,3
2020-04-10,Belize,North America,397621,1,0,9,1,22.634619398874808,2.51495771098609,NA,NA,17,4
2020-04-11,Belize,North America,397621,1,1,10,2,25.1495771098609,5.02991542197218,NA,NA,18,5
2020-04-12,Belize,North America,397621,3,0,13,2,32.694450242819165,5.02991542197218,NA,NA,19,6
2020-03-17,Benin,Africa,12123198,1,0,1,0,0.0824864858265946,0,NA,NA,NA,NA
2020-03-18,Benin,Africa,12123198,0,0,1,0,0.0824864858265946,0,NA,NA,NA,NA
2020-03-19,Benin,Africa,12123198,0,0,1,0,0.0824864858265946,0,NA,NA,NA,NA
2020-03-20,Benin,Africa,12123198,1,0,2,0,0.1649729716531892,0,NA,NA,NA,NA
2020-03-21,Benin,Africa,12123198,0,0,2,0,0.1649729716531892,0,NA,NA,NA,NA
2020-03-22,Benin,Africa,12123198,0,0,2,0,0.1649729716531892,0,NA,NA,NA,NA
2020-03-23,Benin,Africa,12123198,0,0,2,0,0.1649729716531892,0,NA,NA,NA,NA
2020-03-24,Benin,Africa,12123198,3,0,5,0,0.412432429132973,0,NA,NA,NA,NA
2020-03-25,Benin,Africa,12123198,0,0,5,0,0.412432429132973,0,NA,NA,NA,NA
2020-03-26,Benin,Africa,12123198,0,0,5,0,0.412432429132973,0,NA,NA,NA,NA
2020-03-27,Benin,Africa,12123198,1,0,6,0,0.49491891495956764,0,NA,NA,NA,NA
2020-03-28,Benin,Africa,12123198,0,0,6,0,0.49491891495956764,0,NA,NA,NA,NA
2020-03-29,Benin,Africa,12123198,0,0,6,0,0.49491891495956764,0,NA,NA,NA,NA
2020-03-30,Benin,Africa,12123198,0,0,6,0,0.49491891495956764,0,NA,NA,NA,NA
2020-03-31,Benin,Africa,12123198,0,0,6,0,0.49491891495956764,0,NA,NA,NA,NA
2020-04-01,Benin,Africa,12123198,2,0,8,0,0.6598918866127568,0,NA,NA,NA,NA
2020-04-02,Benin,Africa,12123198,5,0,13,0,1.0723243157457298,0,NA,NA,0,NA
2020-04-03,Benin,Africa,12123198,0,0,13,0,1.0723243157457298,0,NA,NA,1,NA
2020-04-04,Benin,Africa,12123198,3,0,16,0,1.3197837732255135,0,NA,NA,2,NA
2020-04-05,Benin,Africa,12123198,0,0,16,0,1.3197837732255135,0,NA,NA,3,NA
2020-04-06,Benin,Africa,12123198,6,0,22,0,1.8147026881850812,0,NA,NA,4,NA
2020-04-07,Benin,Africa,12123198,4,1,26,1,2.1446486314914597,0.0824864858265946,NA,NA,5,NA
2020-04-08,Benin,Africa,12123198,0,0,26,1,2.1446486314914597,0.0824864858265946,NA,NA,6,NA
2020-04-09,Benin,Africa,12123198,0,0,26,1,2.1446486314914597,0.0824864858265946,NA,NA,7,NA
2020-04-10,Benin,Africa,12123198,4,0,30,1,2.474594574797838,0.0824864858265946,NA,NA,8,NA
2020-04-11,Benin,Africa,12123198,5,0,35,1,2.887027003930811,0.0824864858265946,NA,NA,9,NA
2020-04-12,Benin,Africa,12123198,0,0,35,1,2.887027003930811,0.0824864858265946,NA,NA,10,NA
2020-03-20,Bermuda,North America,62273,2,0,2,0,32.1166476643168,0,NA,NA,0,NA
2020-03-21,Bermuda,North America,62273,0,0,2,0,32.1166476643168,0,NA,NA,1,NA
2020-03-22,Bermuda,North America,62273,0,0,2,0,32.1166476643168,0,NA,NA,2,NA
2020-03-23,Bermuda,North America,62273,4,0,6,0,96.34994299295039,0,NA,NA,3,NA
2020-03-24,Bermuda,North America,62273,0,0,6,0,96.34994299295039,0,NA,NA,4,NA
2020-03-25,Bermuda,North America,62273,0,0,6,0,96.34994299295039,0,NA,NA,5,NA
2020-03-26,Bermuda,North America,62273,0,0,6,0,96.34994299295039,0,NA,NA,6,NA
2020-03-27,Bermuda,North America,62273,9,0,15,0,240.87485748237597,0,NA,NA,7,NA
2020-03-28,Bermuda,North America,62273,2,0,17,0,272.9915051466928,0,NA,NA,8,NA
2020-03-29,Bermuda,North America,62273,5,0,22,0,353.2831243074848,0,NA,NA,9,NA
2020-03-30,Bermuda,North America,62273,0,0,22,0,353.2831243074848,0,NA,NA,10,NA
2020-03-31,Bermuda,North America,62273,5,0,27,0,433.5747434682768,0,NA,NA,11,NA
2020-04-01,Bermuda,North America,62273,5,0,32,0,513.8663626290688,0,NA,NA,12,NA
2020-04-02,Bermuda,North America,62273,0,0,32,0,513.8663626290688,0,NA,NA,13,NA
2020-04-03,Bermuda,North America,62273,3,0,35,0,562.0413341255439,0,NA,NA,14,NA
2020-04-04,Bermuda,North America,62273,0,0,35,0,562.0413341255439,0,NA,NA,15,NA
2020-04-05,Bermuda,North America,62273,2,0,37,0,594.1579817898607,0,NA,NA,16,NA
2020-04-06,Bermuda,North America,62273,0,0,37,0,594.1579817898607,0,NA,NA,17,NA
2020-04-07,Bermuda,North America,62273,2,2,39,2,626.2746294541776,32.1166476643168,NA,NA,18,0
2020-04-08,Bermuda,North America,62273,0,0,39,2,626.2746294541776,32.1166476643168,NA,NA,19,1
2020-04-09,Bermuda,North America,62273,0,1,39,3,626.2746294541776,48.174971496475194,NA,NA,20,2
2020-04-10,Bermuda,North America,62273,9,1,48,4,770.7995439436031,64.2332953286336,NA,NA,21,3
2020-04-11,Bermuda,North America,62273,0,0,48,4,770.7995439436031,64.2332953286336,NA,NA,22,4
2020-04-12,Bermuda,North America,62273,2,0,50,4,802.9161916079199,64.2332953286336,NA,NA,23,5
2020-03-06,Bhutan,Asia,771612,1,0,1,0,1.2959881391165506,0,NA,NA,0,NA
2020-03-13,Bhutan,Asia,771612,0,0,1,0,1.2959881391165506,0,NA,NA,1,NA
2020-03-15,Bhutan,Asia,771612,0,0,1,0,1.2959881391165506,0,NA,NA,2,NA
2020-03-17,Bhutan,Asia,771612,0,0,1,0,1.2959881391165506,0,NA,NA,3,NA
2020-03-18,Bhutan,Asia,771612,0,0,1,0,1.2959881391165506,0,NA,NA,4,NA
2020-03-19,Bhutan,Asia,771612,0,0,1,0,1.2959881391165506,0,NA,NA,5,NA
2020-03-20,Bhutan,Asia,771612,0,0,1,0,1.2959881391165506,0,NA,NA,6,NA
2020-03-21,Bhutan,Asia,771612,1,0,2,0,2.5919762782331013,0,NA,NA,7,NA
2020-03-22,Bhutan,Asia,771612,0,0,2,0,2.5919762782331013,0,NA,NA,8,NA
2020-03-23,Bhutan,Asia,771612,0,0,2,0,2.5919762782331013,0,NA,NA,9,NA
2020-03-24,Bhutan,Asia,771612,0,0,2,0,2.5919762782331013,0,NA,NA,10,NA
2020-03-25,Bhutan,Asia,771612,0,0,2,0,2.5919762782331013,0,NA,NA,11,NA
2020-03-26,Bhutan,Asia,771612,1,0,3,0,3.8879644173496524,0,NA,NA,12,NA
2020-03-27,Bhutan,Asia,771612,0,0,3,0,3.8879644173496524,0,NA,NA,13,NA
2020-03-28,Bhutan,Asia,771612,0,0,3,0,3.8879644173496524,0,NA,NA,14,NA
2020-03-29,Bhutan,Asia,771612,1,0,4,0,5.183952556466203,0,NA,NA,15,NA
2020-03-30,Bhutan,Asia,771612,0,0,4,0,5.183952556466203,0,NA,NA,16,NA
2020-03-31,Bhutan,Asia,771612,0,0,4,0,5.183952556466203,0,NA,NA,17,NA
2020-04-01,Bhutan,Asia,771612,0,0,4,0,5.183952556466203,0,NA,NA,18,NA
2020-04-02,Bhutan,Asia,771612,1,0,5,0,6.479940695582754,0,NA,NA,19,NA
2020-04-03,Bhutan,Asia,771612,0,0,5,0,6.479940695582754,0,NA,NA,20,NA
2020-04-04,Bhutan,Asia,771612,0,0,5,0,6.479940695582754,0,NA,NA,21,NA
2020-04-05,Bhutan,Asia,771612,0,0,5,0,6.479940695582754,0,NA,NA,22,NA
2020-04-06,Bhutan,Asia,771612,0,0,5,0,6.479940695582754,0,NA,NA,23,NA
2020-04-07,Bhutan,Asia,771612,0,0,5,0,6.479940695582754,0,NA,NA,24,NA
2020-04-08,Bhutan,Asia,771612,0,0,5,0,6.479940695582754,0,NA,NA,25,NA
2020-04-09,Bhutan,Asia,771612,0,0,5,0,6.479940695582754,0,NA,NA,26,NA
2020-04-10,Bhutan,Asia,771612,0,0,5,0,6.479940695582754,0,NA,NA,27,NA
2020-04-11,Bhutan,Asia,771612,0,0,5,0,6.479940695582754,0,NA,NA,28,NA
2020-04-12,Bhutan,Asia,771612,0,0,5,0,6.479940695582754,0,NA,NA,29,NA
2020-03-12,Bolivia,South America,11673029,2,0,2,0,0.17133513503650166,0,NA,NA,NA,NA
2020-03-13,Bolivia,South America,11673029,1,0,3,0,0.25700270255475255,0,NA,NA,NA,NA
2020-03-14,Bolivia,South America,11673029,7,0,10,0,0.8566756751825083,0,NA,NA,NA,NA
2020-03-15,Bolivia,South America,11673029,0,0,10,0,0.8566756751825083,0,NA,NA,NA,NA
2020-03-17,Bolivia,South America,11673029,1,0,11,0,0.9423432427007592,0,NA,NA,NA,NA
2020-03-18,Bolivia,South America,11673029,1,0,12,0,1.0280108102190102,0,NA,NA,0,NA
2020-03-19,Bolivia,South America,11673029,0,0,12,0,1.0280108102190102,0,NA,NA,1,NA
2020-03-20,Bolivia,South America,11673029,3,0,15,0,1.2850135127737625,0,NA,NA,2,NA
2020-03-21,Bolivia,South America,11673029,4,0,19,0,1.6276837828467658,0,NA,NA,3,NA
2020-03-22,Bolivia,South America,11673029,1,0,20,0,1.7133513503650166,0,NA,NA,4,NA
2020-03-23,Bolivia,South America,11673029,7,0,27,0,2.3130243229927725,0,NA,NA,5,NA
2020-03-24,Bolivia,South America,11673029,1,0,28,0,2.3986918905110235,0,NA,NA,6,NA
2020-03-25,Bolivia,South America,11673029,4,0,32,0,2.7413621605840266,0,NA,NA,7,NA
2020-03-26,Bolivia,South America,11673029,7,0,39,0,3.3410351332117827,0,NA,NA,8,NA
2020-03-27,Bolivia,South America,11673029,22,0,61,0,5.225721618613301,0,NA,NA,9,NA
2020-03-28,Bolivia,South America,11673029,13,0,74,0,6.339399996350561,0,NA,NA,10,NA
2020-03-29,Bolivia,South America,11673029,7,0,81,0,6.9390729689783175,0,NA,NA,11,NA
2020-03-30,Bolivia,South America,11673029,15,3,96,3,8.224086481752082,0.25700270255475255,NA,NA,12,NA
2020-03-31,Bolivia,South America,11673029,11,3,107,6,9.16642972445284,0.5140054051095051,0,0,13,NA
2020-04-01,Bolivia,South America,11673029,8,1,115,7,9.851770264598846,0.5996729726277559,1,1,14,NA
2020-04-02,Bolivia,South America,11673029,8,1,123,8,10.537110804744852,0.6853405401460066,2,2,15,NA
2020-04-03,Bolivia,South America,11673029,9,1,132,9,11.30811891240911,0.7710081076642575,3,3,16,NA
2020-04-04,Bolivia,South America,11673029,7,1,139,10,11.907791885036866,0.8566756751825083,4,4,17,NA
2020-04-05,Bolivia,South America,11673029,18,0,157,10,13.44980810036538,0.8566756751825083,5,5,18,NA
2020-04-06,Bolivia,South America,11673029,26,1,183,11,15.677164855839901,0.9423432427007592,6,6,19,NA
2020-04-07,Bolivia,South America,11673029,11,3,194,14,16.619508098540663,1.1993459452555117,7,7,20,0
2020-04-08,Bolivia,South America,11673029,16,1,210,15,17.990189178832676,1.2850135127737625,8,8,21,1
2020-04-09,Bolivia,South America,11673029,54,3,264,18,22.61623782481822,1.542016215328515,9,9,22,2
2020-04-10,Bolivia,South America,11673029,4,1,268,19,22.958908094891225,1.6276837828467658,10,10,23,3
2020-04-11,Bolivia,South America,11673029,8,1,276,20,23.64424863503723,1.7133513503650166,11,11,24,4
2020-04-12,Bolivia,South America,11673029,24,4,300,24,25.70027025547525,2.0560216204380204,12,12,25,5
2020-04-02,Bonaire Sint Eustatius and Saba,North America,26221,2,0,2,0,76.27474161931276,0,NA,NA,0,NA
2020-04-03,Bonaire Sint Eustatius and Saba,North America,26221,0,0,2,0,76.27474161931276,0,NA,NA,1,NA
2020-04-04,Bonaire Sint Eustatius and Saba,North America,26221,0,0,2,0,76.27474161931276,0,NA,NA,2,NA
2020-04-05,Bonaire Sint Eustatius and Saba,North America,26221,0,0,2,0,76.27474161931276,0,NA,NA,3,NA
2020-04-06,Bonaire Sint Eustatius and Saba,North America,26221,0,0,2,0,76.27474161931276,0,NA,NA,4,NA
2020-04-07,Bonaire Sint Eustatius and Saba,North America,26221,0,0,2,0,76.27474161931276,0,NA,NA,5,NA
2020-04-08,Bonaire Sint Eustatius and Saba,North America,26221,0,0,2,0,76.27474161931276,0,NA,NA,6,NA
2020-04-09,Bonaire Sint Eustatius and Saba,North America,26221,0,0,2,0,76.27474161931276,0,NA,NA,7,NA
2020-04-10,Bonaire Sint Eustatius and Saba,North America,26221,0,0,2,0,76.27474161931276,0,NA,NA,8,NA
2020-04-11,Bonaire Sint Eustatius and Saba,North America,26221,0,0,2,0,76.27474161931276,0,NA,NA,9,NA
2020-04-12,Bonaire Sint Eustatius and Saba,North America,26221,0,0,2,0,76.27474161931276,0,NA,NA,10,NA
2020-03-06,Bosnia and Herzegovina,Europe,3280815,2,0,2,0,0.6096046256798997,0,NA,NA,NA,NA
2020-03-12,Bosnia and Herzegovina,Europe,3280815,1,0,3,0,0.9144069385198494,0,NA,NA,NA,NA
2020-03-13,Bosnia and Herzegovina,Europe,3280815,0,0,3,0,0.9144069385198494,0,NA,NA,NA,NA
2020-03-16,Bosnia and Herzegovina,Europe,3280815,15,0,18,0,5.486441631119097,0,NA,NA,0,NA
2020-03-17,Bosnia and Herzegovina,Europe,3280815,3,0,21,0,6.4008485696389466,0,NA,NA,1,NA
2020-03-18,Bosnia and Herzegovina,Europe,3280815,0,0,21,0,6.4008485696389466,0,NA,NA,2,NA
2020-03-19,Bosnia and Herzegovina,Europe,3280815,15,0,36,0,10.972883262238193,0,NA,NA,3,NA
2020-03-20,Bosnia and Herzegovina,Europe,3280815,8,0,44,0,13.411301764957791,0,NA,NA,4,NA
2020-03-21,Bosnia and Herzegovina,Europe,3280815,0,0,44,0,13.411301764957791,0,NA,NA,5,NA
2020-03-22,Bosnia and Herzegovina,Europe,3280815,48,1,92,1,28.041812781275382,0.30480231283994985,NA,NA,6,NA
2020-03-23,Bosnia and Herzegovina,Europe,3280815,33,0,125,1,38.10028910499373,0.30480231283994985,0,NA,7,NA
2020-03-24,Bosnia and Herzegovina,Europe,3280815,4,0,129,1,39.31949835635353,0.30480231283994985,1,NA,8,NA
2020-03-25,Bosnia and Herzegovina,Europe,3280815,33,1,162,2,49.37797468007187,0.6096046256798997,2,NA,9,NA
2020-03-26,Bosnia and Herzegovina,Europe,3280815,19,1,181,3,55.16921862403092,0.9144069385198494,3,NA,10,NA
2020-03-27,Bosnia and Herzegovina,Europe,3280815,0,0,181,3,55.16921862403092,0.9144069385198494,4,NA,11,NA
2020-03-28,Bosnia and Herzegovina,Europe,3280815,48,0,229,3,69.7997296403485,0.9144069385198494,5,NA,12,NA
2020-03-29,Bosnia and Herzegovina,Europe,3280815,28,2,257,5,78.3341943998671,1.5240115641997491,6,0,13,0
2020-03-30,Bosnia and Herzegovina,Europe,3280815,66,1,323,6,98.4511470473038,1.8288138770396989,7,1,14,1
2020-03-31,Bosnia and Herzegovina,Europe,3280815,30,2,353,8,107.5952164325023,2.438418502719599,8,2,15,2
2020-04-01,Bosnia and Herzegovina,Europe,3280815,60,4,413,12,125.88335520289927,3.6576277540793978,9,3,16,3
2020-04-02,Bosnia and Herzegovina,Europe,3280815,51,1,464,13,141.42827315773673,3.9624300669193473,10,4,17,4
2020-04-03,Bosnia and Herzegovina,Europe,3280815,68,4,532,17,162.1548304308533,5.181639318279148,11,5,18,5
2020-04-04,Bosnia and Herzegovina,Europe,3280815,54,1,586,18,178.6141553242106,5.486441631119097,12,6,19,6
2020-04-05,Bosnia and Herzegovina,Europe,3280815,46,3,632,21,192.6350617148483,6.4008485696389466,13,7,20,7
2020-04-06,Bosnia and Herzegovina,Europe,3280815,31,3,663,24,202.08393341288672,7.3152555081587955,14,8,21,8
2020-04-07,Bosnia and Herzegovina,Europe,3280815,32,4,695,28,211.83760742376512,8.534464759518595,15,9,22,9
2020-04-08,Bosnia and Herzegovina,Europe,3280815,86,4,781,32,238.0506063280008,9.753674010878395,16,10,23,10
2020-04-09,Bosnia and Herzegovina,Europe,3280815,35,3,816,35,248.71868727739903,10.668080949398243,17,11,24,11
2020-04-10,Bosnia and Herzegovina,Europe,3280815,59,1,875,36,266.70202373495613,10.972883262238193,18,12,25,12
2020-04-11,Bosnia and Herzegovina,Europe,3280815,26,1,901,37,274.62688386879483,11.277685575078143,19,13,26,13
2020-04-12,Bosnia and Herzegovina,Europe,3280815,47,0,948,37,288.9525925722724,11.277685575078143,20,14,27,14
2020-04-01,Botswana,Africa,2351625,3,0,3,0,1.2757136022962845,0,NA,NA,0,NA
2020-04-02,Botswana,Africa,2351625,1,1,4,1,1.7009514697283792,0.4252378674320948,NA,NA,1,NA
2020-04-03,Botswana,Africa,2351625,0,0,4,1,1.7009514697283792,0.4252378674320948,NA,NA,2,NA
2020-04-04,Botswana,Africa,2351625,0,0,4,1,1.7009514697283792,0.4252378674320948,NA,NA,3,NA
2020-04-05,Botswana,Africa,2351625,0,0,4,1,1.7009514697283792,0.4252378674320948,NA,NA,4,NA
2020-04-06,Botswana,Africa,2351625,2,0,6,1,2.551427204592569,0.4252378674320948,NA,NA,5,NA
2020-04-07,Botswana,Africa,2351625,0,0,6,1,2.551427204592569,0.4252378674320948,NA,NA,6,NA
2020-04-08,Botswana,Africa,2351625,0,0,6,1,2.551427204592569,0.4252378674320948,NA,NA,7,NA
2020-04-09,Botswana,Africa,2351625,1,0,7,1,2.9766650720246637,0.4252378674320948,NA,NA,8,NA
2020-04-10,Botswana,Africa,2351625,6,0,13,1,5.528092276617233,0.4252378674320948,NA,NA,9,NA
2020-04-11,Botswana,Africa,2351625,0,0,13,1,5.528092276617233,0.4252378674320948,NA,NA,10,NA
2020-04-12,Botswana,Africa,2351625,0,0,13,1,5.528092276617233,0.4252378674320948,NA,NA,11,NA
2019-12-31,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-01,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-02,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-03,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-04,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-05,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-06,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-07,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-08,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-09,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-10,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-11,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-12,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-13,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-14,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-15,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-16,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-17,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-18,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-19,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-20,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-21,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-22,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-23,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-24,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-25,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-26,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-27,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-28,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-29,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-30,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-31,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-01,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-02,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-03,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-04,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-05,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-06,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-07,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-08,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-09,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-10,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-11,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-12,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-13,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-14,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-15,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-16,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-17,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-18,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-19,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-20,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-21,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-22,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-23,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-24,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-25,Brazil,South America,212559409,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-26,Brazil,South America,212559409,1,0,1,0,0.004704567088817978,0,NA,NA,NA,NA
2020-02-27,Brazil,South America,212559409,0,0,1,0,0.004704567088817978,0,NA,NA,NA,NA
2020-02-28,Brazil,South America,212559409,0,0,1,0,0.004704567088817978,0,NA,NA,NA,NA
2020-02-29,Brazil,South America,212559409,0,0,1,0,0.004704567088817978,0,NA,NA,NA,NA
2020-03-01,Brazil,South America,212559409,1,0,2,0,0.009409134177635956,0,NA,NA,NA,NA
2020-03-02,Brazil,South America,212559409,0,0,2,0,0.009409134177635956,0,NA,NA,NA,NA
2020-03-05,Brazil,South America,212559409,1,0,3,0,0.014113701266453936,0,NA,NA,NA,NA
2020-03-06,Brazil,South America,212559409,5,0,8,0,0.03763653671054382,0,NA,NA,NA,NA
2020-03-07,Brazil,South America,212559409,5,0,13,0,0.061159372154633726,0,NA,NA,NA,NA
